,noisy_sin,noisy_sin_missing_values
0,0.0,0.0
1,0.06725814205796835,0.06725814205796835
2,0.10634479497925535,0.10634479497925535
3,0.1438413115443837,
4,0.15616143193972137,0.15616143193972137
5,0.2028638404284714,0.2028638404284714
6,0.2536180388955569,
7,0.31916781169174185,0.31916781169174185
8,0.38863984095245707,
9,0.45625806242893463,0.45625806242893463
10,0.5124659211643693,0.5124659211643693
11,0.5359220684344306,0.5359220684344306
12,0.5985779464687546,
13,0.6091345703943092,0.6091345703943092
14,0.6549663591580303,
15,0.6990029268138194,
16,0.7196033503126705,0.7196033503126705
17,0.7252931713310921,0.7252931713310921
18,0.7474632501633248,0.7474632501633248
19,0.7908505994301517,0.7908505994301517
20,0.8367310070342217,0.8367310070342217
21,0.8539446431613874,
22,0.8642718341290653,0.8642718341290653
23,0.9201597728673669,
24,0.9441117482183129,0.9441117482183129
25,0.9558269719614424,0.9558269719614424
26,1.0119584794124954,1.0119584794124954
27,1.037482032987367,
28,1.057793043570259,
29,1.0390336209405688,1.0390336209405688
30,1.055333436342668,1.055333436342668
31,1.0712055739199513,1.0712055739199513
32,1.0849613003403,
33,1.0900304043813287,1.0900304043813287
34,1.04142948834919,1.04142948834919
35,1.077387004362262,1.077387004362262
36,1.0558033412319012,1.0558033412319012
37,1.0250176538723808,1.0250176538723808
38,1.0100286520970083,1.0100286520970083
39,0.9712564489328352,0.9712564489328352
40,0.9308828447078555,0.9308828447078555
41,0.9160105789531526,
42,0.8651803859732199,0.8651803859732199
43,0.8473244987055333,
44,0.8332317587548399,0.8332317587548399
45,0.8307164555060433,
46,0.7949721040679683,
47,0.7768389163517213,0.7768389163517213
48,0.7199562927068652,0.7199562927068652
49,0.6737865329118092,0.6737865329118092
50,0.6298440103434317,
51,0.5740424627134632,0.5740424627134632
52,0.562426421028467,0.562426421028467
53,0.5113557779872027,0.5113557779872027
54,0.4517791481607399,0.4517791481607399
55,0.4453012756996714,0.4453012756996714
56,0.4168802693434638,0.4168802693434638
57,0.3863908450144228,
58,0.3644484300963734,0.3644484300963734
59,0.32230946546435135,0.32230946546435135
60,0.25448395078621355,0.25448395078621355
61,0.2186637944040186,0.2186637944040186
62,0.17069344008960263,0.17069344008960263
63,0.12350071463880108,0.12350071463880108
64,0.06039963821336186,0.06039963821336186
65,0.016681433815158936,0.016681433815158936
66,-0.03893955690427353,-0.03893955690427353
67,-0.07996208512503247,-0.07996208512503247
68,-0.09886155505949965,-0.09886155505949965
69,-0.13697959970631282,-0.13697959970631282
70,-0.18513909323047426,
71,-0.22519283625907502,-0.22519283625907502
72,-0.24556458344009638,-0.24556458344009638
73,-0.30416993452916175,-0.30416993452916175
74,-0.35251944862136264,-0.35251944862136264
75,-0.39188781022344826,-0.39188781022344826
76,-0.4415240620048936,-0.4415240620048936
77,-0.4892185116304564,-0.4892185116304564
78,-0.5177004249834833,-0.5177004249834833
79,-0.5707582943075544,-0.5707582943075544
80,-0.6193811295746121,-0.6193811295746121
81,-0.645139555594106,-0.645139555594106
82,-0.682286173683686,-0.682286173683686
83,-0.6622939053949809,-0.6622939053949809
84,-0.7220476785363401,-0.7220476785363401
85,-0.7497080005486629,-0.7497080005486629
86,-0.7730437482810696,-0.7730437482810696
87,-0.7840394490737015,-0.7840394490737015
88,-0.8363338886277905,-0.8363338886277905
89,-0.861437018645704,-0.861437018645704
90,-0.9127933554440143,-0.9127933554440143
91,-0.9364825855336111,-0.9364825855336111
92,-0.9471763111020733,
93,-0.9123709833169517,-0.9123709833169517
94,-0.909252292847462,-0.909252292847462
95,-0.9063385519190056,-0.9063385519190056
96,-0.9492535966993073,-0.9492535966993073
97,-0.955694083902835,-0.955694083902835
98,-0.9335969302210585,-0.9335969302210585
99,-0.9168153239336149,-0.9168153239336149
100,-0.9159185769652495,-0.9159185769652495
101,-0.915220148264115,-0.915220148264115
102,-0.8555957370025079,-0.8555957370025079
103,-0.8562731451331798,-0.8562731451331798
104,-0.8256783269682244,-0.8256783269682244
105,-0.769606901848058,-0.769606901848058
106,-0.7347023227408541,-0.7347023227408541
107,-0.6845467944045421,-0.6845467944045421
108,-0.6721785244903776,-0.6721785244903776
109,-0.6693139775648282,-0.6693139775648282
110,-0.6342122182536768,
111,-0.5863398503502683,-0.5863398503502683
112,-0.5289928056911647,-0.5289928056911647
113,-0.5082316921205177,-0.5082316921205177
114,-0.4392195956733275,-0.4392195956733275
115,-0.4130730230822977,
116,-0.3624585691791481,-0.3624585691791481
117,-0.3627380510948119,-0.3627380510948119
118,-0.3144074530152076,-0.3144074530152076
119,-0.25368024180192555,-0.25368024180192555
120,-0.17867132569671268,-0.17867132569671268
121,-0.12568625212863,-0.12568625212863
122,-0.08887939404503462,
123,-0.037172080068869615,-0.037172080068869615
124,0.002447207916097288,0.002447207916097288
125,0.07608975870966181,0.07608975870966181
126,0.11820758690606809,0.11820758690606809
127,0.18044297556151317,0.18044297556151317
128,0.23967507237287505,0.23967507237287505
129,0.2930779863729007,0.2930779863729007
130,0.3700241983809296,
131,0.3975199144900553,0.3975199144900553
132,0.4709171051868941,0.4709171051868941
133,0.5016278006433978,0.5016278006433978
134,0.5746714226484062,0.5746714226484062
135,0.6428593536725241,0.6428593536725241
136,0.6385937230233624,0.6385937230233624
137,0.6887881215875465,0.6887881215875465
138,0.7017228018295111,
139,0.7540930930835287,0.7540930930835287
140,0.7971206258411312,
141,0.8450192574480158,0.8450192574480158
142,0.8438307025703978,0.8438307025703978
143,0.8624036351894064,0.8624036351894064
144,0.8981438962756146,0.8981438962756146
145,0.8925031163626358,0.8925031163626358
146,0.881848277131918,0.881848277131918
147,0.8936437789749184,0.8936437789749184
148,0.8824309509419931,0.8824309509419931
149,0.9000986221433555,
150,0.9240868715316314,0.9240868715316314
151,0.956938220919613,0.956938220919613
152,0.9528641602628944,
153,0.9463643570592452,0.9463643570592452
154,0.9693372361002135,
155,0.9866299563126842,0.9866299563126842
156,0.98584901804206,0.98584901804206
157,1.007318228151647,1.007318228151647
158,1.0111626443786856,1.0111626443786856
159,0.9629655787527117,0.9629655787527117
160,0.9693042225417295,0.9693042225417295
161,0.9873982802592325,0.9873982802592325
162,0.9722295877597494,0.9722295877597494
163,0.922595079812456,0.922595079812456
164,0.9024909081690616,0.9024909081690616
165,0.8566037337891289,0.8566037337891289
166,0.8428686897529181,0.8428686897529181
167,0.8497917698860732,0.8497917698860732
168,0.8067796506036012,0.8067796506036012
169,0.7454717205672411,0.7454717205672411
170,0.7179327980920519,0.7179327980920519
171,0.6813987560198835,0.6813987560198835
172,0.6487226793897884,0.6487226793897884
173,0.6269056225536193,0.6269056225536193
174,0.5938287177124806,0.5938287177124806
175,0.5429341524752519,0.5429341524752519
176,0.5050521880796878,0.5050521880796878
177,0.4602392922461476,0.4602392922461476
178,0.43747115120264335,
179,0.3955883285643487,0.3955883285643487
180,0.32942352085659476,0.32942352085659476
181,0.2626893320810247,0.2626893320810247
182,0.19631786391822043,0.19631786391822043
183,0.16205961884924808,0.16205961884924808
184,0.11751674404024583,
185,0.07841840704465232,0.07841840704465232
186,0.049968090461209605,0.049968090461209605
187,0.022291408622657806,0.022291408622657806
188,0.00022292265004118794,0.00022292265004118794
189,-0.031106501678501937,-0.031106501678501937
190,-0.08294860302840625,
191,-0.14929254479654433,-0.14929254479654433
192,-0.1930320159758411,-0.1930320159758411
193,-0.2639047247950837,-0.2639047247950837
194,-0.30877900092588667,
195,-0.36483828445644295,-0.36483828445644295
196,-0.38541300620178726,-0.38541300620178726
197,-0.4274987115724569,-0.4274987115724569
198,-0.46739769764913397,-0.46739769764913397
199,-0.4965195599710021,-0.4965195599710021
200,-0.5030403232012797,-0.5030403232012797
201,-0.5317216517059027,-0.5317216517059027
202,-0.5544541926227465,-0.5544541926227465
203,-0.6007134819072981,-0.6007134819072981
204,-0.5977782972249699,-0.5977782972249699
205,-0.6218138163856186,
206,-0.6447209503520863,
207,-0.6829102266823626,-0.6829102266823626
208,-0.6951123738426765,-0.6951123738426765
209,-0.7284047783090275,-0.7284047783090275
210,-0.7654631329673606,-0.7654631329673606
211,-0.7882818173906286,-0.7882818173906286
212,-0.8235437990400978,-0.8235437990400978
213,-0.8761705881053052,-0.8761705881053052
214,-0.8964347642842433,-0.8964347642842433
215,-0.8982627065384532,-0.8982627065384532
216,-0.9199697104267854,-0.9199697104267854
217,-0.914852393833228,-0.914852393833228
218,-0.9284463713873479,-0.9284463713873479
219,-0.9131895104495061,-0.9131895104495061
220,-0.901313772304195,
221,-0.8896729933916925,
222,-0.8554287764810626,-0.8554287764810626
223,-0.8726584471512502,-0.8726584471512502
224,-0.8614905548138407,-0.8614905548138407
225,-0.8772896491673662,-0.8772896491673662
226,-0.8739143976997238,
227,-0.8544211021358916,-0.8544211021358916
228,-0.8087550316293317,
229,-0.777485725059187,-0.777485725059187
230,-0.7581637908166893,-0.7581637908166893
231,-0.7129927835810985,-0.7129927835810985
232,-0.6506849111316522,-0.6506849111316522
233,-0.6116927776356725,
234,-0.5729548838920149,-0.5729548838920149
235,-0.5509329734333891,-0.5509329734333891
236,-0.5152853641711495,-0.5152853641711495
237,-0.46236549175291863,-0.46236549175291863
238,-0.42962670270461195,-0.42962670270461195
239,-0.3887060338035199,-0.3887060338035199
240,-0.3698013834835372,-0.3698013834835372
241,-0.3484496541696108,-0.3484496541696108
242,-0.2782798738693707,-0.2782798738693707
243,-0.24160774727820494,-0.24160774727820494
244,-0.22397953370678111,-0.22397953370678111
245,-0.17198765175113148,-0.17198765175113148
246,-0.097825101095173,-0.097825101095173
247,-0.05817955748843609,-0.05817955748843609
248,0.01815135899163739,0.01815135899163739
249,0.08186452158925919,0.08186452158925919
250,0.09121789915118968,
251,0.10310259211312925,
252,0.12348311834142275,
253,0.17408048823552924,0.17408048823552924
254,0.19271506672204516,
255,0.24347588845447424,
256,0.30592458299134556,
257,0.3293256218584301,0.3293256218584301
258,0.3952853601426165,0.3952853601426165
259,0.4337610805473757,
260,0.4729797387897245,0.4729797387897245
261,0.49801194868208826,
262,0.5642295653532695,0.5642295653532695
263,0.5883515582266825,0.5883515582266825
264,0.6780299032268295,
265,0.7210986328384068,0.7210986328384068
266,0.7578681470869623,0.7578681470869623
267,0.7813421601665861,0.7813421601665861
268,0.8226370370602992,0.8226370370602992
269,0.8507190382137992,
270,0.8433863012579138,
271,0.8740153397781292,0.8740153397781292
272,0.8725678687421702,0.8725678687421702
273,0.8890993861094383,0.8890993861094383
274,0.8990805682402588,0.8990805682402588
275,0.9011584058104599,
276,0.9234834917774444,
277,0.9144021809308218,
278,0.9284231134604597,
279,0.9409550790043997,
280,0.9699840145017176,0.9699840145017176
281,0.9992927549683279,0.9992927549683279
282,1.03920016904624,1.03920016904624
283,1.0556267159068515,1.0556267159068515
284,1.036352684792522,1.036352684792522
285,1.0118436403344677,1.0118436403344677
286,1.0053713023179691,1.0053713023179691
287,0.9705131164437808,0.9705131164437808
288,0.9251738399183662,0.9251738399183662
289,0.9023925548304554,0.9023925548304554
290,0.8738637687035467,0.8738637687035467
291,0.8637036613320629,0.8637036613320629
292,0.8524797860630178,
293,0.800028927016745,0.800028927016745
294,0.7812967454127417,
295,0.7484308747695596,0.7484308747695596
296,0.7447416458788755,0.7447416458788755
297,0.7010540728247893,0.7010540728247893
298,0.6548958889984535,
299,0.6012531666603542,0.6012531666603542
300,0.5607642083470749,0.5607642083470749
301,0.511605553626673,0.511605553626673
302,0.4470494899246291,0.4470494899246291
303,0.3865499284644681,0.3865499284644681
304,0.3593132159019443,0.3593132159019443
305,0.3082205720054297,0.3082205720054297
