,noisy_sin,noisy_sin_missing_values
0,0.0,0.0
1,0.08854157919942093,0.08854157919942093
2,0.12387255946289874,0.12387255946289874
3,0.1609383312453857,0.1609383312453857
4,0.18469695656983912,0.18469695656983912
5,0.2539766024277057,0.2539766024277057
6,0.24745368215419292,0.24745368215419292
7,0.3362535986733723,0.3362535986733723
8,0.3647028703521531,0.3647028703521531
9,0.41782413887552555,0.41782413887552555
10,0.4563640214176113,0.4563640214176113
11,0.5343365601200817,0.5343365601200817
12,0.527383492148132,0.527383492148132
13,0.5602731505475352,0.5602731505475352
14,0.5901868750376393,0.5901868750376393
15,0.6545239491725406,0.6545239491725406
16,0.6641295559806688,0.6641295559806688
17,0.6939603766999363,0.6939603766999363
18,0.7051662786105066,0.7051662786105066
19,0.736257039839965,0.736257039839965
20,0.7781487148492697,0.7781487148492697
21,0.7779719507842278,0.7779719507842278
22,0.8289321439528782,0.8289321439528782
23,0.8718927381832173,0.8718927381832173
24,0.9030972390117339,0.9030972390117339
25,0.9414293427560042,0.9414293427560042
26,0.9397710196055035,0.9397710196055035
27,0.949018743940997,0.949018743940997
28,0.9365296899194737,0.9365296899194737
29,0.9374332135798334,0.9374332135798334
30,0.9548059951785164,0.9548059951785164
31,0.9406745544800037,0.9406745544800037
32,0.9310453544469788,0.9310453544469788
33,0.9120231091667931,0.9120231091667931
34,0.8867574745669569,0.8867574745669569
35,0.8631430414725706,0.8631430414725706
36,0.8527040643822003,0.8527040643822003
37,0.8136063785843144,0.8136063785843144
38,0.8041963570475317,0.8041963570475317
39,0.8262601488884465,0.8262601488884465
40,0.8242141951090471,0.8242141951090471
41,0.7977249076410208,0.7977249076410208
42,0.7524993476012106,0.7524993476012106
43,0.7084510264105814,0.7084510264105814
44,0.720227981565807,0.720227981565807
45,0.6910109648391656,0.6910109648391656
46,0.6435205266181798,0.6435205266181798
47,0.6138210538455104,0.6138210538455104
48,0.6276715216763453,0.6276715216763453
49,0.5928256501534408,0.5928256501534408
50,0.5681856653122284,0.5681856653122284
51,0.5345233653369695,0.5345233653369695
52,0.48397851060998265,0.48397851060998265
53,0.4133839808400708,0.4133839808400708
54,0.3604398265598139,0.3604398265598139
55,0.3097617312790436,0.3097617312790436
56,0.2770154868157261,0.2770154868157261
57,0.24942304818936656,0.24942304818936656
58,0.2232989869890863,0.2232989869890863
59,0.18125222753026474,0.18125222753026474
60,0.152963085226095,0.152963085226095
61,0.08539810282272634,0.08539810282272634
62,0.06525756088448882,0.06525756088448882
63,0.027446747434439103,0.027446747434439103
64,-0.029596955296051705,-0.029596955296051705
65,-0.0678203899639534,-0.0678203899639534
66,-0.11916504302650785,-0.11916504302650785
67,-0.14145612470452845,-0.14145612470452845
68,-0.15401438186280617,-0.15401438186280617
69,-0.15012862557382944,-0.15012862557382944
70,-0.23052355129317986,-0.23052355129317986
71,-0.31117215358495975,-0.31117215358495975
72,-0.36852058924387066,-0.36852058924387066
73,-0.40898747014213893,-0.40898747014213893
74,-0.4312364689415514,-0.4312364689415514
75,-0.4654683854926421,-0.4654683854926421
76,-0.5537725760157263,-0.5537725760157263
77,-0.599809190414741,-0.599809190414741
78,-0.6172938646329884,-0.6172938646329884
79,-0.6472533166327556,-0.6472533166327556
80,-0.6627773308630895,-0.6627773308630895
81,-0.6997782218157722,-0.6997782218157722
82,-0.734296130750355,-0.734296130750355
