,noisy_sin,noisy_sin_lag6
0,0.20959466946719346,0.0
1,0.2325115051304959,0.0010760148959970475
2,0.3125754100876759,0.04995939004631933
3,0.3179341390290122,0.08010352489289681
4,0.32078949206874324,0.08343315704646208
5,0.36801074322617766,0.17641973272873807
6,0.4369880887490818,0.20959466946719346
7,0.4993685252451447,0.2325115051304959
8,0.5279141652084034,0.3125754100876759
9,0.5340716720059329,0.3179341390290122
10,0.619900550584809,0.32078949206874324
11,0.7576916377987812,0.36801074322617766
12,0.820695956918923,0.4369880887490818
13,0.8546666570738638,0.4993685252451447
14,0.9060018497526429,0.5279141652084034
15,0.9196070800932278,0.5340716720059329
16,0.948033327492326,0.619900550584809
17,0.9566700257163633,0.7576916377987812
18,0.9709081843255974,0.820695956918923
19,0.9922267878771666,0.8546666570738638
20,1.0157472784998096,0.9060018497526429
21,1.0190973901498033,0.9196070800932278
22,1.0824454827766568,0.948033327492326
23,1.0850148923384837,0.9566700257163633
24,1.1114318610716596,0.9709081843255974
25,1.1480457115411413,0.9922267878771666
26,1.1897827538902361,1.0157472784998096
27,1.1441687853932379,1.0190973901498033
28,1.154213745213081,1.0824454827766568
29,1.1701510813474467,1.0850148923384837
30,1.1714041462009568,1.1114318610716596
31,1.148968345058661,1.1480457115411413
32,1.1770333747688637,1.1897827538902361
33,1.1401230801501727,1.1441687853932379
34,1.132237336280184,1.154213745213081
35,1.104021009938839,1.1701510813474467
36,1.1031556394862734,1.1714041462009568
37,1.1037157320679118,1.148968345058661
38,1.028107713250783,1.1770333747688637
39,0.9454591932007727,1.1401230801501727
40,0.9062276700772849,1.132237336280184
41,0.8607487921100632,1.104021009938839
42,0.8366020948733872,1.1031556394862734
43,0.8203476799308193,1.1037157320679118
44,0.7444532259368293,1.028107713250783
45,0.6788045163824498,0.9454591932007727
46,0.6354050267021374,0.9062276700772849
47,0.6767198684588958,0.8607487921100632
48,0.5853274482850997,0.8366020948733872
49,0.5426166142484432,0.8203476799308193
50,0.5123880319085332,0.7444532259368293
51,0.4904417496578265,0.6788045163824498
52,0.4438273151740336,0.6354050267021374
53,0.3898432870349321,0.6767198684588958
54,0.34925972398062755,0.5853274482850997
55,0.3023346288976313,0.5426166142484432
56,0.2535246575474215,0.5123880319085332
57,0.2269350401970663,0.4904417496578265
58,0.14739350250475003,0.4438273151740336
59,0.08986959986297383,0.3898432870349321
60,0.0750487720837402,0.34925972398062755
61,0.02711504482346966,0.3023346288976313
62,-0.028208098477454813,0.2535246575474215
63,-0.10413200846062165,0.2269350401970663
64,-0.15985607788696582,0.14739350250475003
65,-0.19925565447023336,0.08986959986297383
66,-0.23673581488253667,0.0750487720837402
67,-0.25881483663224747,0.02711504482346966
68,-0.2863821432583077,-0.028208098477454813
69,-0.2820045079496708,-0.10413200846062165
70,-0.34056101627560603,-0.15985607788696582
71,-0.31458320325966826,-0.19925565447023336
72,-0.31763031272131603,-0.23673581488253667
73,-0.3278167659058906,-0.25881483663224747
74,-0.4111971976174769,-0.2863821432583077
75,-0.40434264891367716,-0.2820045079496708
76,-0.5084811496497106,-0.34056101627560603
77,-0.5371627917442253,-0.31458320325966826
78,-0.6821610254875101,-0.31763031272131603
79,-0.7118130479632574,-0.3278167659058906
80,-0.7220067408971718,-0.4111971976174769
81,-0.7425403812050261,-0.40434264891367716
82,-0.7789689455737001,-0.5084811496497106
83,-0.8045145930570473,-0.5371627917442253
84,-0.8968471082009776,-0.6821610254875101
85,-0.9018509855732455,-0.7118130479632574
86,-0.9312416657806536,-0.7220067408971718
87,-0.9127723909471775,-0.7425403812050261
88,-0.8638139193094219,-0.7789689455737001
89,-0.815492879155111,-0.8045145930570473
90,-0.8533204181817929,-0.8968471082009776
91,-0.8755886643052824,-0.9018509855732455
92,-0.8673296441569982,-0.9312416657806536
93,-0.8296253908250772,-0.9127723909471775
94,-0.8334308712586959,-0.8638139193094219
95,-0.8261459367561496,-0.815492879155111
96,-0.8069340244960859,-0.8533204181817929
97,-0.8002706759405525,-0.8755886643052824
98,-0.7817582649215575,-0.8673296441569982
99,-0.7625214146470821,-0.8296253908250772
100,-0.7419940518217395,-0.8334308712586959
101,-0.7193063517819448,-0.8261459367561496
102,-0.6792539692888672,-0.8069340244960859
103,-0.6703937215977742,-0.8002706759405525
104,-0.7124768230319397,-0.7817582649215575
105,-0.692803978321719,-0.7625214146470821
106,-0.6284307196661085,-0.7419940518217395
107,-0.5940442386899994,-0.7193063517819448
108,-0.5932593636657002,-0.6792539692888672
109,-0.544579303710638,-0.6703937215977742
110,-0.47430919613783795,-0.7124768230319397
111,-0.48305947438708646,-0.692803978321719
112,-0.48680605502523927,-0.6284307196661085
113,-0.47447476634418617,-0.5940442386899994
114,-0.46310517613970026,-0.5932593636657002
115,-0.3581013481004839,-0.544579303710638
116,-0.34401162610679553,-0.47430919613783795
117,-0.26736125460885907,-0.48305947438708646
